Thu 30 Nov 2017 23:05:19 INFO execute.py 83 3606 2017-11-30T23:05:19.751950: step 53, loss 1.05662, acc 0.83, score 26.1064072251, wrong 59.0, 0.1386857 secs/batch
Thu 30 Nov 2017 23:05:19 INFO execute.py 83 3606 2017-11-30T23:05:19.889763: step 54, loss 0.967504, acc 0.84, score 26.2182503045, wrong 55.0, 0.1335814 secs/batch
Thu 30 Nov 2017 23:05:20 INFO execute.py 83 3606 2017-11-30T23:05:20.027162: step 55, loss 1.62748, acc 0.76, score 20.4617924392, wrong 82.0, 0.1334720 secs/batch
Thu 30 Nov 2017 23:05:20 INFO execute.py 83 3606 2017-11-30T23:05:20.172943: step 56, loss 0.475384, acc 0.88, score 23.9806616008, wrong 69.0, 0.1417360 secs/batch
Thu 30 Nov 2017 23:05:20 INFO execute.py 83 3606 2017-11-30T23:05:20.312437: step 57, loss 0.715659, acc 0.89, score 26.1974722445, wrong 54.0, 0.1352575 secs/batch
Thu 30 Nov 2017 23:05:20 INFO execute.py 83 3606 2017-11-30T23:05:20.449003: step 58, loss 0.543543, acc 0.92, score 29.4239699095, wrong 46.0, 0.1326106 secs/batch
Thu 30 Nov 2017 23:05:20 INFO execute.py 83 3606 2017-11-30T23:05:20.588362: step 59, loss 1.40465, acc 0.74, score 18.3094141185, wrong 96.0, 0.1349256 secs/batch
Thu 30 Nov 2017 23:05:20 INFO execute.py 83 3606 2017-11-30T23:05:20.724425: step 60, loss 0.964231, acc 0.85, score 25.580176875, wrong 55.0, 0.1321702 secs/batch
Thu 30 Nov 2017 23:05:20 INFO execute.py 83 3606 2017-11-30T23:05:20.865982: step 61, loss 1.03803, acc 0.83, score 23.5905844867, wrong 78.0, 0.1374774 secs/batch
Thu 30 Nov 2017 23:05:21 INFO execute.py 83 3606 2017-11-30T23:05:21.002493: step 62, loss 0.672224, acc 0.86, score 26.2019040585, wrong 55.0, 0.1326067 secs/batch
Thu 30 Nov 2017 23:05:21 INFO execute.py 83 3606 2017-11-30T23:05:21.141281: step 63, loss 1.45248, acc 0.77, score 24.0172477365, wrong 57.0, 0.1348419 secs/batch
Thu 30 Nov 2017 23:05:21 INFO execute.py 83 3606 2017-11-30T23:05:21.277518: step 64, loss 1.29982, acc 0.79, score 27.6126922369, wrong 52.0, 0.1326327 secs/batch
Thu 30 Nov 2017 23:05:21 INFO execute.py 83 3606 2017-11-30T23:05:21.413870: step 65, loss 0.675759, acc 0.89, score 27.2233191133, wrong 62.0, 0.1329162 secs/batch
Thu 30 Nov 2017 23:05:21 INFO execute.py 83 3606 2017-11-30T23:05:21.552115: step 66, loss 1.08716, acc 0.88, score 25.3202646673, wrong 59.0, 0.1344659 secs/batch
Thu 30 Nov 2017 23:05:21 INFO execute.py 83 3606 2017-11-30T23:05:21.689806: step 67, loss 1.01032, acc 0.84, score 23.204708457, wrong 76.0, 0.1335754 secs/batch
Thu 30 Nov 2017 23:05:21 INFO execute.py 83 3606 2017-11-30T23:05:21.827069: step 68, loss 1.07828, acc 0.88, score 27.8341426253, wrong 46.0, 0.1333146 secs/batch
Thu 30 Nov 2017 23:05:21 INFO execute.py 83 3606 2017-11-30T23:05:21.964041: step 69, loss 1.3204, acc 0.82, score 20.6049160659, wrong 72.0, 0.1327362 secs/batch
Thu 30 Nov 2017 23:05:22 INFO execute.py 83 3606 2017-11-30T23:05:22.100679: step 70, loss 1.22523, acc 0.87, score 24.4617990851, wrong 63.0, 0.1331549 secs/batch
Thu 30 Nov 2017 23:05:22 INFO execute.py 83 3606 2017-11-30T23:05:22.239958: step 71, loss 1.48301, acc 0.78, score 23.7396402955, wrong 66.0, 0.1352007 secs/batch
Thu 30 Nov 2017 23:05:22 INFO execute.py 83 3606 2017-11-30T23:05:22.375969: step 72, loss 1.08937, acc 0.85, score 26.8464258313, wrong 53.0, 0.1317735 secs/batch
Thu 30 Nov 2017 23:05:22 INFO execute.py 83 3606 2017-11-30T23:05:22.513791: step 73, loss 1.2769, acc 0.79, score 23.5453757644, wrong 72.0, 0.1339624 secs/batch
